id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
606396,ETH-2025-1-17147-361.1,2025,true,Clear,1,16069,16069,Ethiopia: Government/Amhara,17147,17147,Government of Ethiopia - Fano,97,97,Government of Ethiopia,8118,8118,Fano,1,"""Amhara Association of America,2025-12-01,War updates from Amhara Region, Ethiopia – November 24th to 30th, 2025""",Amhara Association of America,2025-12-01,"War updates from Amhara Region, Ethiopia – November 24th to 30th, 2025",AAA,2,Atsede Mariyam kebele,"Atsedemaryam and Muqech Kebeles , Andabet Woreda, South Gondar",Amhara state,South Gondar zone,11.299008,37.922814,POINT (37.9228144852049 11.299007835024089),145876,Ethiopia,530,Africa,1,1,2025-11-24,2025-11-24,2,1,0,0,3,3,3,530,
606397,ETH-2025-1-17147-361.2,2025,true,Clear,1,16069,16069,Ethiopia: Government/Amhara,17147,17147,Government of Ethiopia - Fano,97,97,Government of Ethiopia,8118,8118,Fano,1,"""Amhara Association of America,2025-12-01,War updates from Amhara Region, Ethiopia – November 24th to 30th, 2025""",Amhara Association of America,2025-12-01,"War updates from Amhara Region, Ethiopia – November 24th to 30th, 2025",AAA,2,Mukech kebele,"Atsedemaryam and Muqech Kebeles , Andabet Woreda, South Gondar",Amhara state,South Gondar zone,11.233495,37.953184,POINT (37.953184 11.233495),145876,Ethiopia,530,Africa,1,1,2025-11-24,2025-11-24,1,2,0,0,3,3,3,530,
606398,ETH-2025-1-17147-362,2025,true,Clear,1,16069,16069,Ethiopia: Government/Amhara,17147,17147,Government of Ethiopia - Fano,97,97,Government of Ethiopia,8118,8118,Fano,1,"""Amhara Association of America,2025-12-01,War updates from Amhara Region, Ethiopia – November 24th to 30th, 2025""",Amhara Association of America,2025-12-01,"War updates from Amhara Region, Ethiopia – November 24th to 30th, 2025",AAA,2,Chandba Delega kebele,"Chandiba Kebele, West Dembiya Woreda

from Chuahit and Chilga toward Chandiba",Amhara state,Central Gondar zone,12.387441,37.027151,POINT (37.027150876476831 12.38744112468212),147315,Ethiopia,530,Africa,2,2,2025-11-25,2025-11-26,3,3,0,0,6,6,6,530,
606186,ETH-2025-1-17147-341,2025,true,Clear,1,16069,16069,Ethiopia: Government/Amhara,17147,17147,Government of Ethiopia - Fano,97,97,Government of Ethiopia,8118,8118,Fano,2,"""MVON,2025-11-27,Breaking News from Tigray and Amhara"";""Amhara Association of America,2025-12-01,War updates from Amhara Region, Ethiopia – November 24th to 30th, 2025""",MVON;Amhara Association of America,2025-11-27;2025-12-01,"Breaking News from Tigray and Amhara;War updates from Amhara Region, Ethiopia – November 24th to 30th, 2025",MVON; AAA,1,Mambuk town,"Mambuk town, Metekel zone",Benishangul-Gumuz state,Metekel zone,11.295966,36.243392,POINT (36.243392164446135 11.29596641225935),145873,Ethiopia,530,Africa,1,2,2025-11-25,2025-11-27,1,0,0,0,1,3,1,530,
606187,ETH-2025-1-17147-342,2025,true,Clear,1,16069,16069,Ethiopia: Government/Amhara,17147,17147,Government of Ethiopia - Fano,97,97,Government of Ethiopia,8118,8118,Fano,1,"""MVON,2025-11-27,Breaking News from Tigray and Amhara""",MVON,2025-11-27,Breaking News from Tigray and Amhara,MVON,2,Dogaw kebele,"Dogaw kebele, Chenkora village, Armachio woreda, Central Gondar.",Amhara state,Central Gondar zone,13.17478,37.050993,POINT (37.050993713080189 13.174780813325542),148755,Ethiopia,530,Africa,1,1,2025-11-25,2025-11-25,20,0,0,0,20,20,20,530,
606184,ETH-2025-1-17147-340,2025,true,Check,1,16069,16069,Ethiopia: Government/Amhara,17147,17147,Government of Ethiopia - Fano,97,97,Government of Ethiopia,8118,8118,Fano,2,"""MVON,2025-11-26,Attack by Fano in Kobo city | Who is Funding General Election in Ethiopia? | Russia Ukraine War"";""Amhara Association of America,2025-12-01,War updates from Amhara Region, Ethiopia – November 24th to 30th, 2025""",MVON;Amhara Association of America,2025-11-26;2025-12-01,"Attack by Fano in Kobo city | Who is Funding General Election in Ethiopia? | Russia Ukraine War;War updates from Amhara Region, Ethiopia – November 24th to 30th, 2025",MVON; AAA,1,Kobo town,Kobo town,Amhara state,North Welo zone,12.15,39.63333,POINT (39.63333 12.15),147320,Ethiopia,530,Africa,1,1,2025-11-26,2025-11-26,2,0,0,0,2,3,2,530,
606197,ETH-2025-1-17147-345,2025,true,Check vague or biased source,1,16069,16069,Ethiopia: Government/Amhara,17147,17147,Government of Ethiopia - Fano,97,97,Government of Ethiopia,8118,8118,Fano,2,"""MVON,2025-11-28,Thousands of Ethiopian Military Soldiers & Fano Fighters Killed?"";""Amhara Association of America,2025-12-01,War updates from Amhara Region, Ethiopia – November 24th to 30th, 2025""",MVON;Amhara Association of America,2025-11-28;2025-12-01,"Thousands of Ethiopian Military Soldiers & Fano Fighters Killed?;War updates from Amhara Region, Ethiopia – November 24th to 30th, 2025",MVON (Fano); AAA,5,Ambasel woreda,"Ambasel

between Gishen Church and Deliba",Amhara state,South Welo zone,11.488866,39.506716,POINT (39.506716 11.488866),145880,Ethiopia,530,Africa,1,2,2025-11-26,2025-11-27,0,0,0,0,0,50,0,530,
606395,ETH-2025-1-17147-360,2025,true,Clear,1,16069,16069,Ethiopia: Government/Amhara,17147,17147,Government of Ethiopia - Fano,97,97,Government of Ethiopia,8118,8118,Fano,1,"""Amhara Association of America,2025-12-01,War updates from Amhara Region, Ethiopia – November 24th to 30th, 2025""",Amhara Association of America,2025-12-01,"War updates from Amhara Region, Ethiopia – November 24th to 30th, 2025",AAA,2,Amber town,"in the vicinity of Amber town, Aneded Woreda",Amhara state,East Gojjam zone,10.252171,37.839897,POINT (37.839896600725744 10.252171242520689),144436,Ethiopia,530,Africa,1,1,2025-11-27,2025-11-27,2,2,0,0,4,4,4,530,
606191,ETH-2025-1-17147-343,2025,true,Clear,1,16069,16069,Ethiopia: Government/Amhara,17147,17147,Government of Ethiopia - Fano,97,97,Government of Ethiopia,8118,8118,Fano,2,"""MVON,2025-11-28,Bad News for Eritrean Govt | Drone Strike in Amhara"";""Amhara Association of America,2025-12-01,War updates from Amhara Region, Ethiopia – November 24th to 30th, 2025""",MVON;Amhara Association of America,2025-11-28;2025-12-01,"Bad News for Eritrean Govt | Drone Strike in Amhara;War updates from Amhara Region, Ethiopia – November 24th to 30th, 2025",MVON; AAA,5,Dega Damot woreda,"Dega Damot woreda, Dama-Markos Kebele",Amhara state,West Gojjam zone,10.8495,37.6146,POINT (37.6146 10.8495),145156,Ethiopia,530,Africa,1,1,2025-11-28,2025-11-28,0,0,0,0,0,2,0,530,
608638,ETH-2025-1-17147-399.1,2025,true,Check vague or biased source,1,16069,16069,Ethiopia: Government/Amhara,17147,17147,Government of Ethiopia - Fano,97,97,Government of Ethiopia,8118,8118,Fano,1,"""My views on news,2025-12-12,General Calls for Independence of Tigray | 200 Fano Killed | Drone Strike in Amhara""",My views on news,2025-12-12,General Calls for Independence of Tigray | 200 Fano Killed | Drone Strike in Amhara,MVON (ENDF),3,West Gojjam zone,"Awi, North- and West Jojjam",Amhara state,West Gojjam zone,11.12001,37.17504,POINT (37.17504 11.12001),145875,Ethiopia,530,Africa,2,4,2025-11-29,2025-12-12,0,0,0,0,0,63,0,530,
608643,ETH-2025-1-17147-399.2,2025,true,Check vague or biased source,1,16069,16069,Ethiopia: Government/Amhara,17147,17147,Government of Ethiopia - Fano,97,97,Government of Ethiopia,8118,8118,Fano,1,"""My views on news,2025-12-12,General Calls for Independence of Tigray | 200 Fano Killed | Drone Strike in Amhara""",My views on news,2025-12-12,General Calls for Independence of Tigray | 200 Fano Killed | Drone Strike in Amhara,MVON (ENDF),3,Awi zone,"Awi, North- and West Gojjam",Amhara state,Awi zone,10.96059,36.69687,POINT (36.69687 10.96059),145154,Ethiopia,530,Africa,2,4,2025-11-29,2025-12-12,0,0,0,0,0,62,0,530,
608644,ETH-2025-1-17147-399.3,2025,true,Check vague or biased source,1,16069,16069,Ethiopia: Government/Amhara,17147,17147,Government of Ethiopia - Fano,97,97,Government of Ethiopia,8118,8118,Fano,1,"""My views on news,2025-12-12,General Calls for Independence of Tigray | 200 Fano Killed | Drone Strike in Amhara""",My views on news,2025-12-12,General Calls for Independence of Tigray | 200 Fano Killed | Drone Strike in Amhara,MVON (ENDF),4,Amhara state,"Awi, North- and West Gojjam",Amhara state,,11.5,38.5,POINT (38.5 11.5),146598,Ethiopia,530,Africa,2,4,2025-11-29,2025-12-12,0,0,0,0,0,62,0,530,
608556,ETH-2025-1-17147-386,2025,true,Check vague or biased source,1,16069,16069,Ethiopia: Government/Amhara,17147,17147,Government of Ethiopia - Fano,97,97,Government of Ethiopia,8118,8118,Fano,1,"""BBC Monitoring News Alert,2025-12-03,Ethiopia's Fano militias claim killing, wounding over 40 soldiers
CR 	Source: YouTube in Amharic 2 Dec 25""",BBC Monitoring News Alert,2025-12-03,"Ethiopia's Fano militias claim killing, wounding over 40 soldiers
CR 	Source: YouTube in Amharic 2 Dec 25",Fano,3,North Shewa (Amhara) zone,"Gimza District, North Shewa",Amhara state,North Shewa (Amhara) zone,9.769,39.668,POINT (39.668 9.769),143720,Ethiopia,530,Africa,1,2,2025-11-29,2025-12-01,0,0,0,0,0,1,0,530,
608563,ETH-2025-1-17147-387,2025,true,Check vague or biased source,1,16069,16069,Ethiopia: Government/Amhara,17147,17147,Government of Ethiopia - Fano,97,97,Government of Ethiopia,8118,8118,Fano,1,"""BBC Monitoring News Alert,2025-12-04,Fano militias reportedly kill 20 Ethiopian soldiers
CR 	Source: Borkena website in Amharic 3 Dec 25""",BBC Monitoring News Alert,2025-12-04,"Fano militias reportedly kill 20 Ethiopian soldiers
CR 	Source: Borkena website in Amharic 3 Dec 25",Fano,2,Mersa town,"near Mersa town

Habru woreda",Amhara state,North Welo zone,11.66667,39.65,POINT (39.65 11.66667),146600,Ethiopia,530,Africa,2,2,2025-11-30,2025-12-02,0,0,0,0,0,20,0,530,
606239,ETH-2025-1-17147-346,2025,true,Clear,1,16069,16069,Ethiopia: Government/Amhara,17147,17147,Government of Ethiopia - Fano,97,97,Government of Ethiopia,8118,8118,Fano,1,"""MVON,2025-11-30,Top Fano Commander Surrenders | Another Fano Commander Under Siege | Drone Strike""",MVON,2025-11-30,Top Fano Commander Surrenders | Another Fano Commander Under Siege | Drone Strike,MVON (ENDF),1,Mer’āwī town,Merawi,Amhara state,West Gojjam zone,11.41667,37.16667,POINT (37.16667 11.41667),145875,Ethiopia,530,Africa,1,1,2025-11-30,2025-11-30,0,2,0,0,2,2,2,530,
606733,GHA-2025-1-1-XXX452-11,2025,false,Check dyad,1,XXX452,64,XXX452,1-XXX452,127,XXX452 - XXX452,XXX452,3659,XXX452,XXX452,3659,XXX452,3,"""AllAfrica,2025-11-06,Soldiers Accused of Assaulting Civilians At Basyonde

AU 	
Francis Dabre"";""Ghanian Times,2025-11-05,Immigration Officer Killed, Another Injured at Tempani"";""@EliasuAlhaji,2025-11-03,Military Operation in Bysonde to Arrest Two Men Who Attacked Immigration Officers and Stole their Weapons.""",AllAfrica;Ghanian Times;@EliasuAlhaji,2025-11-06;2025-11-05;2025-11-03,"Soldiers Accused of Assaulting Civilians At Basyonde

AU 	
Francis Dabre;Immigration Officer Killed, Another Injured at Tempani;Military Operation in Bysonde to Arrest Two Men Who Attacked Immigration Officers and Stole their Weapons.","statement signed by the Deputy Commissioner of Immigration, Maud Anima Quainoo; local sources",4,Upper East region,"Nangani, in the Tempani District of the Upper East Region",Upper East region,,10.75,-0.75,POINT (-0.75 10.75),145079,Ghana,452,Africa,1,1,2025-11-02,2025-11-02,1,0,0,0,1,1,1,,
606769,GHA-2025-2-2-XXX452-15,2025,false,Check dyad,2,2-XXX452,64,XXX452 - XXX452,2-XXX452,128,XXX452 - XXX452,XXX452,3659,XXX452,XXX452,3659,XXX452,2,"""@EliasuAlhaji,2025-11-20,#Bawku"";""@EliasuAlhaji,2025-11-21,Later around 9pm""",@EliasuAlhaji;@EliasuAlhaji,2025-11-20;2025-11-21,#Bawku;Later around 9pm,,3,Bawku municipal district,near the Police Station at (Zongo) Zanamat,Upper East region,Bawku municipal district,11.045412,-0.224361,POINT (-0.224361 11.045412),145800,Ghana,452,Africa,1,1,2025-11-20,2025-11-20,0,0,0,3,3,3,3,,
606453,HAI-2025-3-16572-8,2025,true,Clear,3,7863,15163,Gran Grif - Civilians,7863,16572,Gran Grif - Civilians,7863,7863,Gran Grif,9999,1,Civilians,2,"""Associated Press Newswires,2025-12-02,Gangs launch large-scale attack in Haiti's central region as hundreds flee gunfire and burning homes"";""EFE News Service,2025-12-03,Gang attack in Haiti kills nearly 20 people and burns 500 homes, NGO says""",Associated Press Newswires;EFE News Service,2025-12-02;2025-12-03,"Gangs launch large-scale attack in Haiti's central region as hundreds flee gunfire and burning homes;Gang attack in Haiti kills nearly 20 people and burns 500 homes, NGO says","Guerby Simeus, a Pont-Sondé official; SPNH-17 (Police Union said on X); NGO Le Collectif Défenseurs Plus",1,Pont-Sondé town,Pont Sondé,L'Artibonite department,Saint-Marc arrondissement,19.1493,-72.614,POINT (-72.614 19.1493),157175,Haiti,41,Americas,1,2,2025-11-29,2025-11-30,0,0,19,0,19,19,19,,
602254,HAI-2025-1-17970-58,2025,true,Clear,1,381,381,Haiti: Government,17970,17970,Government of Haiti - Viv Ansanm,6,6,Government of Haiti,9067,9067,Viv Ansanm,1,"""Vant Bef Info,2025-11-03,Plusieurs morts lors d’affrontements entre la PNH et des gangs à Simon Pelé et Village Solidarité""",Vant Bef Info,2025-11-03,Plusieurs morts lors d’affrontements entre la PNH et des gangs à Simon Pelé et Village Solidarité,police sources; witnesses,1,Cité Soleil town,neighborhoods of Simon Pelé and Village Solidarité,Ouest department,Port-au-Prince arrondissement,18.577857,-72.331887,POINT (-72.331887 18.577857),156456,Haiti,41,Americas,1,1,2025-11-02,2025-11-02,0,3,0,0,3,4,2,41,
606451,HAI-2025-1-17970-72,2025,true,Clear,1,381,381,Haiti: Government,17970,17970,Government of Haiti - Viv Ansanm,6,6,Government of Haiti,9067,9067,Viv Ansanm,2,"""Associated Press Newswires,2025-11-15,Haitian police destroy helicopter, kill 7 in gang shootout"";""EFE News Service,2025-11-16,'Barbecue' urges Haitians not to leave home amid imminent clashes""",Associated Press Newswires;EFE News Service,2025-11-15;2025-11-16,"Haitian police destroy helicopter, kill 7 in gang shootout;'Barbecue' urges Haitians not to leave home amid imminent clashes",PNH Spokesman Garry Desrosiers,3,Croix-des-Bouquets arrondissement,Croix des Bouquets area on the outskirts of capital Port-au-Prince,Ouest department,Croix-des-Bouquets arrondissement,18.497278,-72.069109,POINT (-72.069109 18.497278),155736,Haiti,41,Americas,1,1,2025-11-13,2025-11-13,0,7,0,0,7,7,7,41,
605159,IND-2025-1-422-28,2025,true,Clear,1,218,218,India - Pakistan,422,422,Government of India - Government of Pakistan,141,141,Government of India,142,142,Government of Pakistan,1,"""Deccan Chronicle,2025-11-08,Two Terrorists Killed in Kupwara Infiltration Bid""",Deccan Chronicle,2025-11-08,Two Terrorists Killed in Kupwara Infiltration Bid,Army,2,Keran sector,"in Keran sector of Kupwara, in Kupwara district of Jammu and Kashmir",Jammu and Kashmir state,Kupwara district,34.665198,73.961036,POINT (73.961035999999993 34.665198),179788,India,750,Asia,1,1,2025-11-07,2025-11-07,0,0,0,2,2,2,2,750,770
605213,IND-2025-1-453-108,2025,true,Clear,1,227,227,India: Government,453,453,Government of India - CPI-Maoist,141,141,Government of India,195,195,CPI-Maoist,1,"""SATP,2025-11-08,Jharkhand (Maoist Insurgency): Timeline (Terrorist Activities)-2025""",SATP,2025-11-08,Jharkhand (Maoist Insurgency): Timeline (Terrorist Activities)-2025,Odisha Bytes,2,Baliba village,in the Baliba Forest in the West Singhbhum District of Jharkhand,Jharkhand state,West Singhbhum district,22.191044,85.208994,POINT (85.208994979237815 22.191044181335968),161811,India,750,Asia,1,1,2025-11-08,2025-11-08,1,0,0,0,1,1,1,750,
605168,IND-2025-1-453-104,2025,true,Clear,1,227,227,India: Government,453,453,Government of India - CPI-Maoist,141,141,Government of India,195,195,CPI-Maoist,1,"""Press Trust of India,2025-11-13,Six Naxals killed in Chhattisgarh carried total bounty of Rs 27 lakh; includes two top ultras""",Press Trust of India,2025-11-13,Six Naxals killed in Chhattisgarh carried total bounty of Rs 27 lakh; includes two top ultras,"Police officials, Bijapur Superintendent of Police Jitendra Yadav",2,Kachalaram village,"in the forests of Kandulnar, and Kachlaram villages in remote pockets of Indravati national park - in Chhattisgarh's Bijapur district",Chhattisgarh state,Bijapur district,18.968173,80.7266,POINT (80.7266 18.968173),156762,India,750,Asia,1,1,2025-11-11,2025-11-11,0,6,0,0,6,6,6,750,
605210,IND-2025-1-453-107,2025,true,Clear,1,227,227,India: Government,453,453,Government of India - CPI-Maoist,141,141,Government of India,195,195,CPI-Maoist,1,"""SATP,2025-11-16,Three Communist Party of India-Maoist (CPI-Maoist) cadres have been killed in an operation carried out by the District Reserve Guard (DRG) in the forests of Tumalpad bordering Bhejji and Chintagufa in Sukma District in the Bastar division of Chhattisgarh on November 16, reports ETV Bharat.""",SATP,2025-11-16,"Three Communist Party of India-Maoist (CPI-Maoist) cadres have been killed in an operation carried out by the District Reserve Guard (DRG) in the forests of Tumalpad bordering Bhejji and Chintagufa in Sukma District in the Bastar division of Chhattisgarh on November 16, reports ETV Bharat.",ETV Bharat,2,Bheji village,in the forests of Tumalpad bordering Bhejji and Chintagufa in Sukma District in the Bastar division of Chhattisgarh,Chhattisgarh state,Sukma district,18.030982,81.322044,POINT (81.322044 18.030982),156043,India,750,Asia,1,1,2025-11-16,2025-11-16,0,3,0,0,3,3,3,750,
605169,IND-2025-1-453-105,2025,true,Clear,1,227,227,India: Government,453,453,Government of India - CPI-Maoist,141,141,Government of India,195,195,CPI-Maoist,2,"""Press Trust of India,2025-11-18,Six Maoists killed in encounter in Andhra Pradesh"";""SATP,2025-11-18,Top Communist Party of India-Maoist (CPI-Maoist) ‘commander’ Madvi Hidma is among six Maoists killed in exchange of fire with Security Forces (SFs) in Alluri Sitharamaraju District of Andhra Pradesh on November 18 (today), reports Ommcom News""",Press Trust of India;SATP,2025-11-18;2025-11-18,"Six Maoists killed in encounter in Andhra Pradesh;Top Communist Party of India-Maoist (CPI-Maoist) ‘commander’ Madvi Hidma is among six Maoists killed in exchange of fire with Security Forces (SFs) in Alluri Sitharamaraju District of Andhra Pradesh on November 18 (today), reports Ommcom News","Police official, Ommcom News",2,Maredumilli village,in the forested area of Maredumilli mandal in Alluri Sitaramaraju district,Andhra Pradesh state,Alluri Sitharama Raju district,17.597336,81.715008,POINT (81.715008 17.597336),155324,India,750,Asia,1,1,2025-11-18,2025-11-18,0,6,0,0,6,6,6,750,
605175,IND-2025-1-453-106,2025,true,Clear,1,227,227,India: Government,453,453,Government of India - CPI-Maoist,141,141,Government of India,195,195,CPI-Maoist,1,"""Press Trust of India,2025-11-19,Seven Maoists killed in encounter in Andhra""",Press Trust of India,2025-11-19,Seven Maoists killed in encounter in Andhra,Police,2,Maredumilli village,near a hill about 7.5 km from Maredumilli Police Station,Andhra Pradesh state,Alluri Sitharama Raju district,17.597336,81.715008,POINT (81.715008 17.597336),155324,India,750,Asia,1,1,2025-11-19,2025-11-19,0,7,0,0,7,7,7,750,
606250,IND-2025-1-453-109,2025,true,Clear,1,227,227,India: Government,453,453,Government of India - CPI-Maoist,141,141,Government of India,195,195,CPI-Maoist,1,"""SATP,2025-12-08,Jharkhand (Maoist Insurgency): Timeline (Terrorist Activities)-2025""",SATP,2025-12-08,Jharkhand (Maoist Insurgency): Timeline (Terrorist Activities)-2025,West Singhbhum Superintendent of Police (SP) Amit Renu,5,Jeraikela village,n the Kolbhonga and Bindi Kiri jungles under the Jaraikela police station limits in Saranda forests,Odisha state,Sundargarh district,22.307886,85.068341,POINT (85.068341 22.307886),161811,India,750,Asia,1,1,2025-11-28,2025-11-28,0,0,3,0,3,3,3,750,
605163,IND-2025-3-989-5,2025,true,Clear,3,325,522,Kashmir insurgents - Civilians,325,989,Kashmir insurgents - Civilians,325,325,Kashmir insurgents,9999,1,Civilians,2,"""The Telegraph,2025-11-12,Kashmir posters to Red Fort explosion: Timeline of Delhi blast that killed at least 12 people"";""The Pioneer,2025-11-13,Delhi blast: terror strikes""",The Telegraph;The Pioneer,2025-11-12;2025-11-13,Kashmir posters to Red Fort explosion: Timeline of Delhi blast that killed at least 12 people;Delhi blast: terror strikes,Police,1,New Delhi city,near the Red Fort in Delhi,National Capital territory,,28.613889,77.208889,POINT (77.208889 28.613889),171155,India,750,Asia,1,1,2025-11-10,2025-11-10,0,0,13,0,13,13,13,,
605155,IND-2025-1-18658-0,2025,false,Clear,1,347,347,India: Manipur,18658,18658,Government of India - UKNA,141,141,Government of India,9533,9533,UKNA,1,"""The Press Trust of India,2025-11-04,4 militants killed in encounter with security forces in Manipur's Churachandpur""",The Press Trust of India,2025-11-04,4 militants killed in encounter with security forces in Manipur's Churachandpur,"Police, senior officer",1,"Khanpi village, Henglep sub-district","at Khanpi village under Henglep sub-division in the district, in Manipur's Churachandpur district",Manipur state,Churachandpur district,24.567136,93.463474,POINT (93.463474299638136 24.567136599132251),165427,India,750,Asia,1,1,2025-11-04,2025-11-04,0,4,0,0,4,4,4,750,
